수송일자,호선명,역번호,역명,승하차구분,승객유형,06시간대이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,월,년
2022-06-01,2.0,222,강남,승차,일반,806,472,395,554,687,875,1290,1757,1956,2184,2763,3175,3039,2948,2693,2855,3637,3575,1621,0.0,6,2022
2022-06-01,2.0,222,강남,승차,어린이,0,0,2,5,4,14,17,19,29,31,44,41,25,17,20,18,10,5,0,0.0,6,2022
2022-06-01,2.0,222,강남,승차,중고생,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,승차,청소년,11,8,7,15,20,36,47,81,106,154,162,212,211,200,183,196,198,231,67,0.0,6,2022
2022-06-01,2.0,222,강남,승차,우대권,59,125,97,83,90,116,156,177,205,250,292,287,200,156,132,151,117,83,11,0.0,6,2022
2022-06-01,2.0,222,강남,승차,영어 일반,6,0,0,0,0,2,1,3,0,2,2,3,3,2,1,4,8,5,0,0.0,6,2022
2022-06-01,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,하차,일반,121,601,861,1779,2904,2405,2459,2883,2954,2488,2576,2742,2789,2412,1769,1659,1284,870,637,0.0,6,2022
2022-06-01,2.0,222,강남,하차,어린이,0,0,0,2,13,19,17,26,37,20,17,22,31,25,15,24,5,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,하차,중고생,0,0,0,0,2,1,0,2,0,1,0,1,1,1,0,1,0,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,하차,청소년,1,4,17,54,127,135,146,151,198,158,166,186,174,178,71,106,79,44,27,0.0,6,2022
2022-06-01,2.0,222,강남,하차,우대권,57,224,135,122,159,173,239,176,231,191,172,132,145,94,77,69,57,34,16,0.0,6,2022
2022-06-01,2.0,222,강남,하차,영어 일반,0,0,0,0,1,0,2,0,0,3,5,2,0,7,2,2,4,0,1,0.0,6,2022
2022-06-01,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,6,2022
2022-06-01,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,승차,일반,204,500,1543,2468,1796,1391,1826,2277,2825,2896,3545,4615,8304,13421,7810,5722,6276,6140,2201,0.0,6,2022
2022-06-02,2.0,222,강남,승차,어린이,0,0,0,1,11,2,3,2,7,11,9,14,5,9,7,3,4,4,0,0.0,6,2022
2022-06-02,2.0,222,강남,승차,중고생,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,1,0.0,6,2022
2022-06-02,2.0,222,강남,승차,청소년,8,8,32,22,31,20,22,40,51,45,57,66,117,116,83,113,160,310,66,0.0,6,2022
2022-06-02,2.0,222,강남,승차,우대권,61,158,116,160,219,346,353,354,419,715,842,650,571,376,271,200,165,114,35,0.0,6,2022
2022-06-02,2.0,222,강남,승차,영어 일반,0,0,0,0,2,0,0,2,1,5,11,3,0,1,0,0,3,0,2,0.0,6,2022
2022-06-02,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,승차,영어 어린이,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,하차,일반,245,1656,6145,13664,13079,4919,2904,2826,3282,2675,2577,2898,3761,6442,3531,1606,1355,1277,952,0.0,6,2022
2022-06-02,2.0,222,강남,하차,어린이,0,0,2,2,2,5,6,4,3,9,9,8,12,10,9,8,5,0,2,0.0,6,2022
2022-06-02,2.0,222,강남,하차,중고생,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,2022
2022-06-02,2.0,222,강남,하차,청소년,3,9,188,69,86,40,53,35,55,56,69,156,155,174,99,59,48,57,26,0.0,6,2022
2022-06-02,2.0,222,강남,하차,우대권,202,460,350,394,553,465,407,358,418,356,344,344,261,166,105,80,65,33,20,0.0,6,2022
2022-06-02,2.0,222,강남,하차,영어 일반,0,0,0,0,0,2,0,5,2,0,0,4,3,1,3,0,1,1,0,0.0,6,2022
2022-06-02,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,하차,중국어 일반,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-02,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,승차,일반,226,506,1409,2359,1657,1500,2015,2631,3160,3310,4110,5273,9061,13082,7809,5607,6135,6578,3440,43.0,6,2022
2022-06-03,2.0,222,강남,승차,어린이,0,0,0,4,5,1,2,7,6,6,8,3,9,9,14,7,10,8,1,0.0,6,2022
2022-06-03,2.0,222,강남,승차,중고생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,승차,청소년,6,11,31,34,21,19,35,55,57,58,101,74,140,152,136,169,200,308,70,0.0,6,2022
2022-06-03,2.0,222,강남,승차,우대권,71,146,132,137,196,321,415,389,495,682,771,694,562,405,293,252,202,134,43,0.0,6,2022
2022-06-03,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,0,0,5,0,1,2,5,2,4,4,6,0,1,0.0,6,2022
2022-06-03,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,하차,일반,252,1586,5861,13170,12398,5207,3123,3131,3208,3071,2917,3585,4639,8086,5023,2022,1678,1487,1078,153.0,6,2022
2022-06-03,2.0,222,강남,하차,어린이,0,0,2,7,5,3,5,2,6,4,9,5,9,11,5,4,2,0,1,0.0,6,2022
2022-06-03,2.0,222,강남,하차,중고생,0,0,0,2,0,0,1,1,0,1,1,0,1,3,1,1,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,하차,청소년,1,8,183,65,81,67,98,57,78,53,112,160,235,195,119,57,65,68,27,4.0,6,2022
2022-06-03,2.0,222,강남,하차,우대권,206,482,329,413,504,495,432,389,392,399,373,350,277,216,131,75,68,42,20,4.0,6,2022
2022-06-03,2.0,222,강남,하차,영어 일반,0,0,0,0,0,2,2,2,5,2,1,4,2,3,0,0,1,2,0,0.0,6,2022
2022-06-03,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6,2022
2022-06-03,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,승차,일반,446,425,428,649,998,1506,2170,2929,3295,3629,4351,5142,4978,3723,2780,3115,3904,4208,2200,0.0,6,2022
2022-06-04,2.0,222,강남,승차,어린이,0,0,0,3,9,6,26,21,35,37,45,32,35,17,15,15,15,5,2,0.0,6,2022
2022-06-04,2.0,222,강남,승차,중고생,0,0,0,0,0,1,0,0,1,2,1,1,1,3,2,1,1,0,2,0.0,6,2022
2022-06-04,2.0,222,강남,승차,청소년,10,15,5,14,29,47,62,136,133,123,185,205,258,214,144,167,207,203,81,0.0,6,2022
2022-06-04,2.0,222,강남,승차,우대권,75,163,111,114,184,237,283,231,278,263,283,309,245,171,149,133,98,85,37,0.0,6,2022
2022-06-04,2.0,222,강남,승차,영어 일반,0,1,0,0,0,0,0,2,3,1,2,1,3,3,3,2,3,5,0,0.0,6,2022
2022-06-04,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,6,2022
2022-06-04,2.0,222,강남,하차,일반,114,645,978,3045,5561,3776,3556,3771,4442,3849,3381,3327,3956,3376,2295,1987,1589,1364,948,3.0,6,2022
2022-06-04,2.0,222,강남,하차,어린이,0,0,0,2,19,22,27,24,26,26,28,20,31,15,8,16,12,3,1,0.0,6,2022
2022-06-04,2.0,222,강남,하차,중고생,0,0,0,1,0,1,1,1,2,1,0,2,2,1,1,1,2,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,하차,청소년,2,9,43,102,153,129,140,177,218,153,163,141,154,160,95,94,52,47,36,0.0,6,2022
2022-06-04,2.0,222,강남,하차,우대권,101,309,165,155,255,228,252,202,232,185,175,188,177,90,93,81,62,36,20,0.0,6,2022
2022-06-04,2.0,222,강남,하차,영어 일반,0,0,0,0,0,0,3,4,7,2,0,2,4,4,1,4,0,0,1,0.0,6,2022
2022-06-04,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-04,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,승차,일반,438,382,336,434,637,772,978,1300,1705,1758,2049,2235,2334,2365,2010,2342,2944,3016,1628,0.0,6,2022
2022-06-05,2.0,222,강남,승차,어린이,0,0,0,20,12,15,27,18,17,14,28,17,26,17,7,10,14,4,2,0.0,6,2022
2022-06-05,2.0,222,강남,승차,중고생,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,2,0,0,1,0.0,6,2022
2022-06-05,2.0,222,강남,승차,청소년,16,10,6,14,22,33,27,62,74,96,117,115,159,210,124,150,164,143,63,0.0,6,2022
2022-06-05,2.0,222,강남,승차,우대권,52,129,73,63,97,110,81,134,147,139,148,119,105,83,91,66,69,53,26,0.0,6,2022
2022-06-05,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,0,1,2,3,0,1,3,5,0,0,0,1,2,0.0,6,2022
2022-06-05,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,승차,중국어 일반,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,승차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,일반,69,350,469,1039,1824,1466,1691,2099,2517,2197,2297,2422,2879,2497,1914,1662,1188,932,755,2.0,6,2022
2022-06-05,2.0,222,강남,하차,어린이,0,0,0,3,13,8,8,13,30,24,23,29,19,16,20,34,11,2,2,0.0,6,2022
2022-06-05,2.0,222,강남,하차,중고생,0,0,0,0,1,1,2,0,1,0,1,2,2,1,0,1,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,청소년,0,6,10,43,87,77,83,120,149,136,149,110,159,104,94,72,50,36,25,0.0,6,2022
2022-06-05,2.0,222,강남,하차,우대권,42,175,79,121,109,127,102,92,134,86,125,107,73,80,55,53,30,31,28,0.0,6,2022
2022-06-05,2.0,222,강남,하차,영어 일반,0,0,0,2,1,0,4,0,1,3,2,0,1,1,0,3,3,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,6,2022
2022-06-05,2.0,222,강남,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,승차,일반,401,318,277,361,471,659,869,1137,1452,1606,1864,2278,2398,2260,2098,2550,2946,2734,1043,0.0,6,2022
2022-06-06,2.0,222,강남,승차,어린이,0,0,0,6,11,9,12,13,9,20,22,39,22,24,9,14,8,3,0,0.0,6,2022
2022-06-06,2.0,222,강남,승차,중고생,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,3,0,0.0,6,2022
2022-06-06,2.0,222,강남,승차,청소년,8,6,9,20,12,21,55,47,65,91,105,154,147,144,137,177,148,174,43,0.0,6,2022
2022-06-06,2.0,222,강남,승차,우대권,43,119,80,61,79,107,149,111,149,198,171,217,185,146,131,116,82,63,19,0.0,6,2022
2022-06-06,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,0,2,1,3,2,2,0,3,1,0,2,4,0,0.0,6,2022
2022-06-06,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,하차,일반,87,504,764,1197,2176,1666,1820,2053,2281,1809,1989,2061,2175,2001,1481,1104,934,678,460,1.0,6,2022
2022-06-06,2.0,222,강남,하차,어린이,0,0,1,1,1,7,22,16,31,23,27,23,14,10,8,5,4,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,하차,중고생,0,0,0,0,0,1,0,3,1,1,2,0,0,0,0,0,0,2,0,0.0,6,2022
2022-06-06,2.0,222,강남,하차,청소년,0,9,37,36,70,95,125,136,148,110,119,137,156,106,64,58,48,29,14,0.0,6,2022
2022-06-06,2.0,222,강남,하차,우대권,56,209,129,75,117,133,145,152,154,162,128,126,137,101,65,72,53,34,11,0.0,6,2022
2022-06-06,2.0,222,강남,하차,영어 일반,0,0,0,1,0,0,0,1,2,1,2,0,0,5,5,3,3,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-06,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,승차,일반,170,440,1548,2781,1744,1410,1882,2362,2673,2881,3717,4458,8408,13626,8261,5901,6542,5479,2053,342.0,6,2022
2022-06-07,2.0,222,강남,승차,어린이,0,0,2,6,6,5,2,6,3,7,13,9,3,6,3,3,3,4,0,0.0,6,2022
2022-06-07,2.0,222,강남,승차,중고생,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,0,1,0,0.0,6,2022
2022-06-07,2.0,222,강남,승차,청소년,2,2,31,24,19,20,25,25,36,43,48,75,108,112,105,98,156,277,55,2.0,6,2022
2022-06-07,2.0,222,강남,승차,우대권,71,164,113,155,209,361,414,412,498,712,904,719,601,399,250,233,190,120,27,9.0,6,2022
2022-06-07,2.0,222,강남,승차,영어 일반,0,0,0,2,0,0,0,3,1,3,1,0,6,0,0,2,1,3,5,0.0,6,2022
2022-06-07,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,승차,영어 어린이,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,승차,중국어 어린이,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,하차,일반,247,1712,6781,13907,13763,5069,3173,2645,3101,2803,2474,2770,3658,6103,3342,1639,1275,946,564,157.0,6,2022
2022-06-07,2.0,222,강남,하차,어린이,0,1,3,5,2,6,3,4,1,6,10,8,12,10,2,3,4,1,0,1.0,6,2022
2022-06-07,2.0,222,강남,하차,중고생,0,0,1,1,1,0,0,0,0,2,0,2,2,1,0,0,0,1,1,0.0,6,2022
2022-06-07,2.0,222,강남,하차,청소년,0,17,183,76,79,36,48,49,60,47,49,131,173,180,84,45,42,33,25,2.0,6,2022
2022-06-07,2.0,222,강남,하차,우대권,210,453,344,399,607,530,485,400,411,457,422,328,241,177,96,64,62,37,24,6.0,6,2022
2022-06-07,2.0,222,강남,하차,영어 일반,0,0,0,1,0,0,2,9,1,1,0,4,5,8,3,1,0,0,0,2.0,6,2022
2022-06-07,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-07,2.0,222,강남,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,승차,일반,200,523,1624,2697,1783,1443,1826,2447,2701,2775,3594,4503,8480,13567,8130,5864,6838,6139,2524,496.0,6,2022
2022-06-08,2.0,222,강남,승차,어린이,0,0,2,3,0,1,3,2,0,7,9,5,4,9,4,3,4,2,2,0.0,6,2022
2022-06-08,2.0,222,강남,승차,중고생,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,승차,청소년,2,7,31,15,19,22,21,37,40,35,71,77,89,119,95,149,158,285,45,6.0,6,2022
2022-06-08,2.0,222,강남,승차,우대권,83,166,130,155,217,324,412,384,442,744,871,771,585,424,301,216,197,112,44,5.0,6,2022
2022-06-08,2.0,222,강남,승차,영어 일반,0,0,0,2,0,2,1,0,5,0,1,8,4,2,8,0,1,0,1,0.0,6,2022
2022-06-08,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,승차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,하차,일반,262,1670,6746,13890,13368,5251,3101,2620,3032,2657,2588,2877,3915,6408,3470,1540,1287,1278,729,194.0,6,2022
2022-06-08,2.0,222,강남,하차,어린이,0,0,1,1,2,3,1,1,4,7,7,6,6,7,6,4,0,0,1,0.0,6,2022
2022-06-08,2.0,222,강남,하차,중고생,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,하차,청소년,0,11,164,77,72,31,31,45,65,42,64,147,180,165,75,31,31,40,14,9.0,6,2022
2022-06-08,2.0,222,강남,하차,우대권,210,475,323,448,529,529,402,402,474,442,369,345,304,196,116,82,89,47,23,4.0,6,2022
2022-06-08,2.0,222,강남,하차,영어 일반,0,0,0,1,0,4,3,2,5,4,6,2,4,1,2,2,0,1,0,0.0,6,2022
2022-06-08,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0,6,2022
2022-06-08,2.0,222,강남,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-09,2.0,222,강남,승차,일반,203,517,1531,2659,1848,1425,1839,2250,2850,2843,3523,4717,8437,13221,8030,5866,6871,6280,2854,637.0,6,2022
2022-06-09,2.0,222,강남,승차,어린이,0,0,0,2,0,0,2,2,4,8,8,13,9,5,4,3,7,3,0,0.0,6,2022
2022-06-09,2.0,222,강남,승차,중고생,0,1,0,0,0,0,0,1,1,0,0,1,2,1,0,1,1,0,0,0.0,6,2022
2022-06-09,2.0,222,강남,승차,청소년,7,2,34,21,14,14,24,26,37,53,62,132,224,132,123,134,197,183,52,8.0,6,2022
2022-06-09,2.0,222,강남,승차,우대권,69,176,119,157,208,322,362,382,424,737,841,718,584,397,273,240,202,115,33,6.0,6,2022
2022-06-09,2.0,222,강남,승차,영어 일반,0,0,0,0,2,0,1,3,1,1,10,3,10,2,4,1,1,4,1,0.0,6,2022
2022-06-09,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,6,2022
2022-06-09,2.0,222,강남,승차,영어 어린이,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.0,6,2022
2022-06-09,2.0,222,강남,하차,일반,239,1631,6349,14272,13014,5205,3010,2697,3202,2779,2530,2814,3939,6629,3732,1645,1433,1153,885,256.0,6,2022
2022-06-09,2.0,222,강남,하차,어린이,0,0,1,1,4,0,2,0,3,6,10,8,12,6,6,3,2,1,0,1.0,6,2022
2022-06-09,2.0,222,강남,하차,중고생,0,0,0,2,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0.0,6,2022
2022-06-09,2.0,222,강남,하차,청소년,2,7,204,75,61,34,39,54,54,37,61,140,252,178,112,52,33,43,27,3.0,6,2022
2022-06-09,2.0,222,강남,하차,우대권,216,430,359,395,541,461,456,380,433,407,361,323,247,222,105,92,63,35,22,4.0,6,2022
2022-06-09,2.0,222,강남,하차,영어 일반,0,0,1,0,2,5,5,2,0,2,0,1,7,4,1,4,5,1,0,0.0,6,2022
2022-06-09,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-09,2.0,222,강남,하차,영어 어린이,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-10,2.0,222,강남,승차,일반,236,526,1521,2488,1598,1553,2054,2600,3179,3314,4014,5424,9429,13659,7866,5468,6317,6787,4324,1176.0,6,2022
2022-06-10,2.0,222,강남,승차,어린이,0,1,2,1,1,1,2,2,6,9,12,4,7,12,5,6,12,4,1,1.0,6,2022
2022-06-10,2.0,222,강남,승차,중고생,0,1,0,0,0,0,0,0,2,0,0,1,2,1,1,1,0,1,1,0.0,6,2022
2022-06-10,2.0,222,강남,승차,청소년,7,7,33,16,14,18,26,43,54,42,92,107,139,147,137,126,193,318,87,17.0,6,2022
2022-06-10,2.0,222,강남,승차,우대권,74,171,120,158,235,334,406,404,445,756,858,702,560,420,270,218,215,154,50,12.0,6,2022
2022-06-10,2.0,222,강남,승차,영어 일반,0,0,0,1,0,1,3,0,3,3,0,1,6,3,1,0,2,4,4,0.0,6,2022
2022-06-10,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6,2022
2022-06-10,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-10,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,6,2022
2022-06-10,2.0,222,강남,하차,일반,242,1661,6305,13295,12746,5130,3175,3031,3423,2945,3361,3333,4914,8689,5211,2080,1639,1550,1115,450.0,6,2022
2022-06-10,2.0,222,강남,하차,어린이,0,0,1,0,3,2,0,3,12,3,14,5,11,8,9,7,2,3,0,0.0,6,2022
2022-06-10,2.0,222,강남,하차,중고생,0,0,0,2,0,1,0,1,0,0,3,1,0,1,0,0,0,0,2,0.0,6,2022
2022-06-10,2.0,222,강남,하차,청소년,0,9,161,59,84,34,50,86,83,67,125,184,204,212,103,41,45,78,27,3.0,6,2022
2022-06-10,2.0,222,강남,하차,우대권,209,456,358,390,543,468,425,409,434,381,425,324,276,237,124,86,89,49,14,7.0,6,2022
2022-06-10,2.0,222,강남,하차,영어 일반,0,0,0,0,6,1,0,3,2,0,0,10,2,4,3,4,2,2,0,0.0,6,2022
2022-06-10,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-10,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,2022
2022-06-10,2.0,222,강남,하차,영어 어린이,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-11,2.0,222,강남,승차,일반,494,458,428,709,1019,1428,2152,3051,3678,3919,4736,5759,5204,3910,2803,3202,4140,4783,2612,0.0,6,2022
2022-06-11,2.0,222,강남,승차,어린이,0,0,1,7,6,16,17,22,29,36,28,29,32,19,18,10,9,14,1,0.0,6,2022
2022-06-11,2.0,222,강남,승차,중고생,0,0,0,0,0,0,0,2,1,1,4,4,1,2,2,1,0,1,1,0.0,6,2022
2022-06-11,2.0,222,강남,승차,청소년,21,12,10,17,31,44,58,173,122,118,156,234,213,212,170,193,170,169,68,0.0,6,2022
2022-06-11,2.0,222,강남,승차,우대권,83,163,114,131,207,272,326,270,247,301,384,309,265,179,158,173,146,84,32,0.0,6,2022
2022-06-11,2.0,222,강남,승차,영어 일반,0,0,0,0,4,0,0,3,4,11,5,5,3,7,0,4,0,5,10,0.0,6,2022
2022-06-11,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,6,2022
2022-06-11,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,6,2022
2022-06-11,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0.0,6,2022
2022-06-11,2.0,222,강남,하차,일반,109,656,1004,2938,5708,3821,3780,4269,5059,4047,3556,3658,4158,3947,2541,1960,1871,1510,1140,36.0,6,2022
2022-06-11,2.0,222,강남,하차,어린이,0,0,2,2,26,22,24,26,38,30,23,21,18,15,12,8,21,3,1,0.0,6,2022
